"ExtensionProperty","DeletionTimestamp","ObjectId","ObjectType","AccountEnabled","AgeGroup","AssignedLicenses","AssignedPlans","City","CompanyName","ConsentProvidedForMinor","Country","CreationType","Department","DirSyncEnabled","DisplayName","FacsimileTelephoneNumber","GivenName","IsCompromised","ImmutableId","JobTitle","LastDirSyncTime","LegalAgeGroupClassification","Mail","MailNickName","Mobile","OnPremisesSecurityIdentifier","OtherMails","PasswordPolicies","PasswordProfile","PhysicalDeliveryOfficeName","PostalCode","PreferredLanguage","ProvisionedPlans","ProvisioningErrors","ProxyAddresses","RefreshTokensValidFromDateTime","ShowInAddressList","SignInNames","SipProxyAddress","State","StreetAddress","Surname","TelephoneNumber","UsageLocation","UserPrincipalName","UserState","UserStateChangedOn","UserType"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"c4e962c7-5791-447d-9007-904799680105","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"dljtaylor@gmail.com",,,,,,,,"dljtaylor@gmail.com","dljtaylor_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:22 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"dljtaylor_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:22Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"de6da607-10f9-41d2-bbaf-253c09383f54","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"dmhibbard@outlook.com",,,,,,,,"dmhibbard@outlook.com","dmhibbard_outlook.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:56 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"dmhibbard_outlook.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:42:56Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"2e5cf5d7-3d0e-4276-95ce-9f467b24ca7a","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"dollylovestn@gmail.com",,,,,,,,"dollylovestn@gmail.com","dollylovestn_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:46 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"dollylovestn_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:42:46Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"7d8125ae-289c-4e8d-9fcd-111d4a459686","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"dori",,,,,,,,"dori@houselady.com","Guest_7d8125ae289c4e8d9fcd111d4a459686",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/20/2021 12:12:18 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"dori_houselady.com#EXT#@ColdwellBank.onmicrosoft.com","Accepted","2021-02-20T14:17:45Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"bf37c0b2-d949-499e-8938-e07be455e9df","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"David Stewart",,"David",,"RPmmJTomvEWU1yF7M2WB6g==",,,,"dstewart@cbww.com","dstewart",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","6/9/2021 2:02:08 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","DStewart@cbww.com",,,"Stewart",,"US","dstewart@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"73b455b2-da99-43fb-a17e-741a1ee1cf9e","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Deb Taylor",,"Deb",,"u/EgTQ8bZ0GTLQIgKlhdxQ==",,,,"DTaylor@cbww.com","dtaylor",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","3/15/2022 3:29:36 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","DTaylor@cbww.com",,,"Taylor",,"US","dtaylor@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"c0ed4638-e2b5-401b-9f94-3d4a399fe636","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"eddieclarkrealtor@gmail.com",,,,,,,,"eddieclarkrealtor@gmail.com","eddieclarkrealtor_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:41 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"eddieclarkrealtor_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:42:41Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"e535b4c6-7152-44dc-b4ef-108add3e57c1","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"elisa.trillanes@cblegacy.com",,,,,,,,"elisa.trillanes@cblegacy.com","Guest_e535b4c6715244dcb4ef108add3e57c1",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/27/2021 9:15:09 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"elisa.trillanes_cblegacy.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-01-27T21:15:09Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"3b8621cc-f1d6-45d5-b36e-029ffc7795d6","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Farragut Front Desk",,"Farragut",,"XSlt1gzmC06RKT2h2uIIng==",,,,"farragutfrontdesk@cbww.com","farragutfrontdesk",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","5/3/2022 5:23:35 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","3b8621ccf1d645d5b36e029ffc7795d6farragutfrontdesk@cbww.com",,,"Front Desk",,"US","farragutfrontdesk@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"01660b28-ac52-4145-b19d-9c5b16336e83","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Farragut Training Room",,,,,,,,"farraguttrainingroom@cbww.com","farraguttrainingroom",,,"System.Collections.Generic.List`1[System.String]","None",,"Farragut",,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","4/30/2019 2:06:31 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"farraguttrainingroom@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"45c2b45b-ed17-41c9-8798-efbd0be46644","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Farragut Fax",,,,,,,,"farrfax@cbww.com","farrfax",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/28/2020 3:06:13 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"farrfax@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"a3632304-a316-4dd8-808a-7f618f204afe","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Farragut Copier",,,,,,,,"fcopier@cbww.com","fcopier",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/12/2021 10:00:44 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"fcopier@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"06cb36d3-b906-43ae-80fd-df342706a776","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Front Office North",,"Front",,"4QmgUPcw20qRNzhrodBnLQ==",,,,"frontofficen@cbww.com","frontofficen",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","3/16/2016 1:06:02 AM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","06cb36d3b90643ae80fddf342706a776frontofficen@cbww.com",,,"Office North",,"US","frontofficen@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"8c2dce06-0c02-40e2-8b65-ce9b5f86f562","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Gina Mills",,"Gina",,"7Eetdcdd7Eu0J7B4jOag1w==",,,,"GMills@cbww.com","gmills",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/25/2016 1:56:05 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,"Mills",,"US","gmills@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"08a42cc2-9d2d-48c8-aad2-5c857f40c7a0","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"guzun.alexandra.ioana@gmail.com",,,,,,,,"guzun.alexandra.ioana@gmail.com","guzun.alexandra.ioana_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:53 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"guzun.alexandra.ioana_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:42:53Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"37d5e812-a2c2-4f1a-b154-39396495a3c9","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"George Wallace",,"George",,"U3uRfW1E4EK/vbToBthjng==",,,,"GWallace@cbww.com","gwallace",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","4/27/2020 5:10:38 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","GWallace@cbww.com",,,"Wallace",,"US","gwallace@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"cc9e7d08-36df-4162-bba6-aef4d3410cbc","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Howard Ouellette",,"Howard",,"FOLZd1GshUKuT/6dpdyr+A==",,,,"howard@cbww.com","howard",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","6/17/2021 7:50:39 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","howard@cbww.com",,,"Ouellette",,"US","howard@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"d4c3b5f6-20e8-4438-9477-bbcbdc9ea794","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"India Mcdowell",,"India",,"2Wf3hAEijE+XRbMEqi6ppQ==",,,,"IMcdowell@cbww.com","imcdowell",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","4/16/2020 12:53:42 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","IMcdowell@cbww.com",,,"Mcdowell",,"US","imcdowell@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"c7adeeec-c7af-470f-b561-1531f88589ae","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"james.sturgill@coldwellbanker.com",,,,,,,,"james.sturgill@coldwellbanker.com","james.sturgill_coldwellbanker.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:21 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"james.sturgill_coldwellbanker.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:21Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"93460015-b28b-40f0-813d-d0872e522246","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"jamie@cbhteam.com",,,,,,,,"jamie@cbhteam.com","Guest_93460015b28b40f0813dd0872e522246",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/27/2021 9:15:15 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"jamie_cbhteam.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-01-27T21:15:15Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"6a0fe4f5-082c-48d2-9bd8-d116ccee601f","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"Janet Henley",,,,,,,,"janethenley07@yahoo.com","janethenley07_yahoo.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:55 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"janethenley07_yahoo.com#EXT#@ColdwellBank.onmicrosoft.com","Accepted","2023-02-17T17:02:29Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"f27cdba7-1531-4d95-ad9b-c7cee08cc69a","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Joann Bowen",,"Joann",,"i7ULEpSpakqPaNSmXhbtFg==",,,,"JBowen@cbww.com","jbowen",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","12/8/2016 5:34:25 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,"Bowen",,"US","jbowen@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"dc98c69e-5901-429f-aaa0-07f4c87e5f03","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"jdpeterson21@gmail.com",,,,,,,,"jdpeterson21@gmail.com","jdpeterson21_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:09 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"jdpeterson21_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:09Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"c706532b-6843-4ec8-9c22-dd3eb6e8fb64","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"jdunham631@gmail.com",,,,,,,,"jdunham631@gmail.com","jdunham631_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:48 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"jdunham631_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:42:48Z","Guest"
